SCEDTimestamp,RepeatedHourFlag,ElectricalBus,LMP
01/15/2016 11:20:11,N,LAMESA_9U,       18.24
01/15/2016 11:20:11,N,LAMESA_9V,       18.24
01/15/2016 11:20:11,N,LAMPOST,       18.24
01/15/2016 11:20:11,N,LANCTYPM_L_A,       18.24
01/15/2016 11:20:11,N,LANHAM,       18.24
01/15/2016 11:20:11,N,LANTANA_LD1,       18.24
01/15/2016 11:20:11,N,LAN_138A,       18.24
01/15/2016 11:20:11,N,LAN_138B,       18.24
01/15/2016 11:20:11,N,LAN_8005,       18.24
01/15/2016 11:20:11,N,LAN_8010,       18.24
01/15/2016 11:20:11,N,LAN_CTY_AG1,       18.24
01/15/2016 11:20:11,N,LAN_TR1,       18.24
01/15/2016 11:20:11,N,LAN_TR2,       18.24
01/15/2016 11:20:11,N,LAPALMA_3802,       18.24
01/15/2016 11:20:11,N,LAPALMA_3996,       18.24
01/15/2016 11:20:11,N,LAPALMA_3997,       18.24
01/15/2016 11:20:11,N,LAPALMA_4004,       18.24
01/15/2016 11:20:11,N,LAPALMA_4007,       18.24
01/15/2016 11:20:11,N,LAPALMA_4009,       18.24
01/15/2016 11:20:11,N,LAPALMA_4010,       18.24
01/15/2016 11:20:11,N,LAPALMA_8BB5,       18.24
01/15/2016 11:20:11,N,LAPALMA_9998,       18.24
01/15/2016 11:20:11,N,LAPALMA_L600,       18.24
01/15/2016 11:20:11,N,LAQUINTA_787,       18.24
01/15/2016 11:20:11,N,LAQUINTA_923,       18.24
01/15/2016 11:20:11,N,LARDVFTN_1_8,       18.24
01/15/2016 11:20:11,N,LARDVFTN_2_8,       18.24
01/15/2016 11:20:11,N,LARDVFTN_AG1,       18.24
01/15/2016 11:20:11,N,LARDVFTN_AG2,       18.24
01/15/2016 11:20:11,N,LARDVFTN_K,       18.24
01/15/2016 11:20:11,N,LARDVFTN_K2,       18.24
01/15/2016 11:20:11,N,LARDVFTN_KH,       18.24
01/15/2016 11:20:11,N,LARDVFTN_KU,       18.24
01/15/2016 11:20:11,N,LARDVFTN_V_A,       18.24
01/15/2016 11:20:11,N,LARDVFTN_V_B,       18.24
01/15/2016 11:20:11,N,LARDVFTN_V_C,       18.24
01/15/2016 11:20:11,N,LARDVFTS_KA,       18.24
01/15/2016 11:20:11,N,LARDVFTS_KFX,       18.24
01/15/2016 11:20:11,N,LARDVFTS_KGB,       18.24
01/15/2016 11:20:11,N,LARDVFTS_KH,       18.24
01/15/2016 11:20:11,N,LARDVFTS_KQ,       18.24
01/15/2016 11:20:11,N,LARDVFTS_KZ,       18.24
01/15/2016 11:20:11,N,LARDVFT_0018,       18.24
01/15/2016 11:20:11,N,LARDVFT_0026,       18.24
01/15/2016 11:20:11,N,LARDVFT_0101,       18.24
01/15/2016 11:20:11,N,LARDVFT_0333,       18.24
01/15/2016 11:20:11,N,LARDVFT_0551,       18.24
01/15/2016 11:20:11,N,LARDVFT_1399,       18.24
01/15/2016 11:20:11,N,LARDVFT_2555,       18.24
01/15/2016 11:20:11,N,LARDVFT_4502,       18.24
01/15/2016 11:20:11,N,LARDVFT_4601,       18.24
01/15/2016 11:20:11,N,LARDVFT_L848,       18.24
01/15/2016 11:20:11,N,LAREDO1_A,       18.24
01/15/2016 11:20:11,N,LAREDO1_B,       18.24
01/15/2016 11:20:11,N,LAREDO1_C,       18.24
01/15/2016 11:20:11,N,LAREDO1_D,       18.24
01/15/2016 11:20:11,N,LAREDO_0006,       18.24
01/15/2016 11:20:11,N,LAREDO_0007,       18.24
01/15/2016 11:20:11,N,LAREDO_0344,       18.24
01/15/2016 11:20:11,N,LAREDO_2666,       18.24
01/15/2016 11:20:11,N,LAREDO_4500,       18.24
01/15/2016 11:20:11,N,LAREDO_4523,       18.24
01/15/2016 11:20:11,N,LAREDO_4602,       18.24
01/15/2016 11:20:11,N,LAREDO_6561,       18.24
01/15/2016 11:20:11,N,LAREDO_E_1,       18.24
01/15/2016 11:20:11,N,LAREDO_E_2,       18.24
01/15/2016 11:20:11,N,LAREDO_L_A,       18.24
01/15/2016 11:20:11,N,LAREDO_L_B,       18.24
01/15/2016 11:20:11,N,LAREDO_RAT32,       18.24
01/15/2016 11:20:11,N,LAREDO_V_A,       18.24
01/15/2016 11:20:11,N,LAREDO_V_B,       18.24
01/15/2016 11:20:11,N,LAREDO_V_C,       18.24
01/15/2016 11:20:11,N,LAREDO_V_D,       18.24
01/15/2016 11:20:11,N,LASCOL2_8,       18.24
01/15/2016 11:20:11,N,LASCOL2_8U,       18.24
01/15/2016 11:20:11,N,LASCOL2_8V,       18.24
01/15/2016 11:20:11,N,LASCOL2_8W,       18.24
01/15/2016 11:20:11,N,LASIERRA_A,       18.24
01/15/2016 11:20:11,N,LASIERRA_B,       18.24
01/15/2016 11:20:11,N,LAURELES_L_A,       18.24
01/15/2016 11:20:11,N,LAVNPMP1_8W,       18.24
01/15/2016 11:20:11,N,LAVNPMP1_8X,       18.24
01/15/2016 11:20:11,N,LAVNPMP2_8W,       18.24
01/15/2016 11:20:11,N,LAVNPMP2_8X,       18.24
01/15/2016 11:20:11,N,LAVON1_8V,       18.24
01/15/2016 11:20:11,N,LAVON1_8W,       18.24
01/15/2016 11:20:11,N,LAVON1_8X,       18.24
01/15/2016 11:20:11,N,LAVON1_8Y,       18.24
01/15/2016 11:20:11,N,LAWLER_T1,       18.24
01/15/2016 11:20:11,N,LAWSON1_8,       18.24
01/15/2016 11:20:11,N,LAWSON1_8V,       18.24
01/15/2016 11:20:11,N,LAWSON1_8Y,       18.24
01/15/2016 11:20:11,N,LAWSON1_8Z,       18.24
01/15/2016 11:20:11,N,LAWTHR2_8U,       18.24
01/15/2016 11:20:11,N,LAWTHR2_8V,       18.24
01/15/2016 11:20:11,N,LA_K,       18.24
01/15/2016 11:20:11,N,LA_KW,       18.24
01/15/2016 11:20:11,N,LA_PALMA_1,       18.24
01/15/2016 11:20:11,N,LA_PALMA_2,       18.24
01/15/2016 11:20:11,N,LA_PALMA_3,       18.24
01/15/2016 11:20:11,N,LA_PALMA_E_3,       18.24
01/15/2016 11:20:11,N,LA_PALMA_E_4,       18.24
01/15/2016 11:20:11,N,LA_PALMA_L_A,       18.24
01/15/2016 11:20:11,N,LA_PALMA_V_A,       18.24
01/15/2016 11:20:11,N,LA_PALMA_V_B,       18.24
01/15/2016 11:20:11,N,LA_PALMA_V_C,       18.24
01/15/2016 11:20:11,N,LA_PALMA_V_D,       18.24
01/15/2016 11:20:11,N,LA_PRYOR_L_A,       18.24
01/15/2016 11:20:11,N,LBB2,       18.24
01/15/2016 11:20:11,N,LBB3,       18.24
01/15/2016 11:20:11,N,LBELTON_P_8W,       18.24
01/15/2016 11:20:11,N,LBRNCH,       18.24
01/15/2016 11:20:11,N,LCKHD_L_B,       18.24
01/15/2016 11:20:11,N,LCRAFR_L_A,       18.24
01/15/2016 11:20:11,N,LCSES_1,       18.24
01/15/2016 11:20:11,N,LC_8005,       18.24
01/15/2016 11:20:11,N,LC_K,       18.24
01/15/2016 11:20:11,N,LC_KB,       18.24
01/15/2016 11:20:11,N,LC_TR1,       18.24
01/15/2016 11:20:11,N,LD01,       18.24
01/15/2016 11:20:11,N,LD01_THOM,       18.24
01/15/2016 11:20:11,N,LD02,       18.24
01/15/2016 11:20:11,N,LD1,       18.24
01/15/2016 11:20:11,N,LD1_YUCCA,       18.24
01/15/2016 11:20:11,N,LD2,       18.24
01/15/2016 11:20:11,N,LDA,       18.24
01/15/2016 11:20:11,N,LDB,       18.24
01/15/2016 11:20:11,N,LDLXFMR1,       18.24
01/15/2016 11:20:11,N,LDLXFMR2,       18.24
01/15/2016 11:20:11,N,LDLXFMR4,       18.24
01/15/2016 11:20:11,N,LDT1,       18.24
01/15/2016 11:20:11,N,LDT3,       18.24
01/15/2016 11:20:11,N,LDT4,       18.24
01/15/2016 11:20:11,N,LDX,       18.24
01/15/2016 11:20:11,N,LDX01,       18.24
01/15/2016 11:20:11,N,LDXFMR1,       18.24
01/15/2016 11:20:11,N,LDXFMR2,       18.24
01/15/2016 11:20:11,N,LDXFMR6,       18.24
01/15/2016 11:20:11,N,LD_1,       18.24
01/15/2016 11:20:11,N,LD_4546,       18.24
01/15/2016 11:20:11,N,LD_6316,       18.24
01/15/2016 11:20:11,N,LD_9457,       18.24
01/15/2016 11:20:11,N,LD_A,       18.24
01/15/2016 11:20:11,N,LD_AUX,       18.24
01/15/2016 11:20:11,N,LD_AUXA01,       18.24
01/15/2016 11:20:11,N,LD_AUXB01,       18.24
01/15/2016 11:20:11,N,LD_B,       18.24
01/15/2016 11:20:11,N,LD_EB,       18.24
01/15/2016 11:20:11,N,LD_FRONTEG1,       18.24
01/15/2016 11:20:11,N,LD_FRONTEG2,       18.24
01/15/2016 11:20:11,N,LD_SS,       18.24
01/15/2016 11:20:11,N,LD_SS1XFMR,       18.24
01/15/2016 11:20:11,N,LD_SS1XFMR1,       18.24
01/15/2016 11:20:11,N,LD_SS2XFMR,       18.24
01/15/2016 11:20:11,N,LEAGCITY_L_A,       18.24
01/15/2016 11:20:11,N,LEAGCITY_V_A,       18.24
01/15/2016 11:20:11,N,LEARY_LN_L_A,       18.24
01/15/2016 11:20:11,N,LEARY_LN_L_B,       18.24
01/15/2016 11:20:11,N,LEB,       18.24
01/15/2016 11:20:11,N,LEBANON,       18.24
01/15/2016 11:20:11,N,LEBANON02,       18.24
01/15/2016 11:20:11,N,LEBANON03,       18.24
01/15/2016 11:20:11,N,LEG_1___1,       18.24
01/15/2016 11:20:11,N,LEG_2___2,       18.24
01/15/2016 11:20:11,N,LEG_4984,       18.24
01/15/2016 11:20:11,N,LEG_5030,       18.24
01/15/2016 11:20:11,N,LEG_5045,       18.24
01/15/2016 11:20:11,N,LEG_5070,       18.24
01/15/2016 11:20:11,N,LEG_5075,       18.24
01/15/2016 11:20:11,N,LEG_9757,       18.24
01/15/2016 11:20:11,N,LEG_E_1,       18.24
01/15/2016 11:20:11,N,LEG_E_2,       18.24
01/15/2016 11:20:11,N,LEG_L_A,       18.24
01/15/2016 11:20:11,N,LEG_L_B,       18.24
01/15/2016 11:20:11,N,LEG_L_C,       18.24
01/15/2016 11:20:11,N,LEG_L_D,       18.24
01/15/2016 11:20:11,N,LEG_V_A,       18.24
01/15/2016 11:20:11,N,LEG_V_B,       18.24
01/15/2016 11:20:11,N,LEH_CEMT,       18.24
01/15/2016 11:20:11,N,LEMMON2_8W,       18.24
01/15/2016 11:20:11,N,LEMON_K,       18.24
01/15/2016 11:20:11,N,LEO,       18.24
01/15/2016 11:20:11,N,LEON2_9R,       18.24
01/15/2016 11:20:11,N,LEON2_9S,       18.24
01/15/2016 11:20:11,N,LEONASUB9X,       18.24
01/15/2016 11:20:11,N,LEONJUNCTN,       18.24
01/15/2016 11:20:11,N,LEONSW_8S,       18.24
01/15/2016 11:20:11,N,LEON_CRK_E_1,       18.24
01/15/2016 11:20:11,N,LEON_CRK_E_2,       18.24
01/15/2016 11:20:11,N,LEON_CRK_E_3,       18.24
01/15/2016 11:20:11,N,LEON_CRK_T,       18.24
01/15/2016 11:20:11,N,LEON_CRK_W,       18.24
01/15/2016 11:20:11,N,LEON_CR_0125,       18.24
01/15/2016 11:20:11,N,LEON_CR_1138,       18.24
01/15/2016 11:20:11,N,LEON_CR_1140,       18.24
01/15/2016 11:20:11,N,LEON_CR_1141,       18.24
01/15/2016 11:20:11,N,LEON_CR_1143,       18.24
01/15/2016 11:20:11,N,LEON_LCPCT1,       18.24
01/15/2016 11:20:11,N,LEON_LCPCT2,       18.24
01/15/2016 11:20:11,N,LEON_LCPCT3,       18.24
01/15/2016 11:20:11,N,LEON_LCPCT4,       18.24
01/15/2016 11:20:11,N,LEWISVILLE,       18.24
01/15/2016 11:20:11,N,LEWISVILLE01,       18.24
01/15/2016 11:20:11,N,LEWISVLSW8,       18.24
01/15/2016 11:20:11,N,LEWISVLSW801,       18.24
01/15/2016 11:20:11,N,LEWSVLSW81,       18.24
01/15/2016 11:20:11,N,LFBIO_4408,       18.24
01/15/2016 11:20:11,N,LFKHL_XFMR1,       18.24
01/15/2016 11:20:11,N,LFKSW_0004,       18.24
01/15/2016 11:20:11,N,LFKSW_3452,       18.24
01/15/2016 11:20:11,N,LFKSW_3456,       18.24
01/15/2016 11:20:11,N,LFKSW_3460,       18.24
01/15/2016 11:20:11,N,LFKSW_HB_EB,       18.24
01/15/2016 11:20:11,N,LGD_0001,       18.24
01/15/2016 11:20:11,N,LGD_EB_1,       18.24
01/15/2016 11:20:11,N,LGD_EB_LGD,       18.24
01/15/2016 11:20:11,N,LGD_EPS1,       18.24
01/15/2016 11:20:11,N,LGE_0002,       18.24
01/15/2016 11:20:11,N,LGE_0007,       18.24
01/15/2016 11:20:11,N,LGE_0009,       18.24
01/15/2016 11:20:11,N,LGE_E_1,       18.24
01/15/2016 11:20:11,N,LGE_E_2,       18.24
01/15/2016 11:20:11,N,LGE_KXY,       18.24
01/15/2016 11:20:11,N,LGE_KY,       18.24
01/15/2016 11:20:11,N,LGE_LGE_STG,       18.24
01/15/2016 11:20:11,N,LGRULLA_SK1,       18.24
01/15/2016 11:20:11,N,LGW_11,       18.24
01/15/2016 11:20:11,N,LGW_15,       18.24
01/15/2016 11:20:11,N,LGW_4,       18.24
01/15/2016 11:20:11,N,LGW_8,       18.24
01/15/2016 11:20:11,N,LGW_UNIT1,       18.24
01/15/2016 11:20:11,N,LGW_UNIT2,       18.24
01/15/2016 11:20:11,N,LH2SES_K,       18.24
01/15/2016 11:20:11,N,LHM_0008,       18.24
01/15/2016 11:20:11,N,LHM_0011,       18.24
01/15/2016 11:20:11,N,LHM_CVC_G4,       18.24
01/15/2016 11:20:11,N,LHM_E_1,       18.24
01/15/2016 11:20:11,N,LHM_V_A,       18.24
01/15/2016 11:20:11,N,LHM_V_B,       18.24
01/15/2016 11:20:11,N,LHM_V_C,       18.24
01/15/2016 11:20:11,N,LHN_G01,       18.24
01/15/2016 11:20:11,N,LHN_G02,       18.24
01/15/2016 11:20:11,N,LHN_L01,       18.24
01/15/2016 11:20:11,N,LHN_L02,       18.24
01/15/2016 11:20:11,N,LHORN_N_LN,       18.24
01/15/2016 11:20:11,N,LHSES_1602,       18.24
01/15/2016 11:20:11,N,LHSES_1702,       18.24
01/15/2016 11:20:11,N,LHSES_6128,       18.24
01/15/2016 11:20:11,N,LHSES_6130,       18.24
01/15/2016 11:20:11,N,LHSES_6132,       18.24
01/15/2016 11:20:11,N,LHSES_6133,       18.24
01/15/2016 11:20:11,N,LHSES_6135,       18.24
01/15/2016 11:20:11,N,LHSES_K,       18.24
01/15/2016 11:20:11,N,LH_K,       18.24
01/15/2016 11:20:11,N,LH_KF,       18.24
01/15/2016 11:20:11,N,LH_KH,       18.24
01/15/2016 11:20:11,N,LH_KK,       18.24
01/15/2016 11:20:11,N,LIBERTY_8,       18.24
01/15/2016 11:20:11,N,LIBRTY218025,       18.24
01/15/2016 11:20:11,N,LIBRTY21802W,       18.24
01/15/2016 11:20:11,N,LIBR_K,       18.24
01/15/2016 11:20:11,N,LIBTY_RC_L_A,       18.24
01/15/2016 11:20:11,N,LIBTY_RC_L_B,       18.24
01/15/2016 11:20:11,N,LIGGETTA1_8A,       18.24
01/15/2016 11:20:11,N,LIGGETTA2_8B,       18.24
01/15/2016 11:20:11,N,LIGGETT_N8,       18.24
01/15/2016 11:20:11,N,LIGGETT_S8,       18.24
01/15/2016 11:20:11,N,LIGGETT_S8A,       18.24
01/15/2016 11:20:11,N,LIGSW_HB_EB,       18.24
01/15/2016 11:20:11,N,LIGSW_K,       18.24
01/15/2016 11:20:11,N,LILLIAN09,       18.24
01/15/2016 11:20:11,N,LILLIAN8,       18.24
01/15/2016 11:20:11,N,LILLIAN801,       18.24
01/15/2016 11:20:11,N,LIMEST__345A,       18.24
01/15/2016 11:20:11,N,LIMEST__345Z,       18.24
01/15/2016 11:20:11,N,LINDALE_8,       18.24
01/15/2016 11:20:11,N,LINDALE_8W,       18.24
01/15/2016 11:20:11,N,LINDALE_8X,       18.24
01/15/2016 11:20:11,N,LINE1,       18.24
01/15/2016 11:20:11,N,LINE1_EB,       18.24
01/15/2016 11:20:11,N,LINE_ABEA,       18.24
01/15/2016 11:20:11,N,LINE_ABEA1,       18.24
01/15/2016 11:20:11,N,LINE_ABPG,       18.24
01/15/2016 11:20:11,N,LINE_EB,       18.24
01/15/2016 11:20:11,N,LINE_PUTN1,       18.24
01/15/2016 11:20:11,N,LINE_X2,       18.24
01/15/2016 11:20:11,N,LINGLEVIL,       18.24
01/15/2016 11:20:11,N,LINGLVLL_P8,       18.24
01/15/2016 11:20:11,N,LIPAN_8Y,       18.24
01/15/2016 11:20:11,N,LIQDAIR_8,       18.24
01/15/2016 11:20:11,N,LIQDAIR_8Z,       18.24
01/15/2016 11:20:11,N,LITRIVER,       18.24
01/15/2016 11:20:11,N,LITRIVERX,       18.24
01/15/2016 11:20:11,N,LITTLEHOSS,       18.24
01/15/2016 11:20:11,N,LITTLEHOSS02,       18.24
01/15/2016 11:20:11,N,LIVEOAK,       18.24
01/15/2016 11:20:11,N,LIVEOAK01,       18.24
01/15/2016 11:20:11,N,LIVEOAK1_8,       18.24
01/15/2016 11:20:11,N,LIVE_OAK_L_A,       18.24
01/15/2016 11:20:11,N,LJ_K,       18.24
01/15/2016 11:20:11,N,LJ_KD,       18.24
01/15/2016 11:20:11,N,LJ_KW,       18.24
01/15/2016 11:20:11,N,LKALVARADO,       18.24
01/15/2016 11:20:11,N,LKAROWHD_8,       18.24
01/15/2016 11:20:11,N,LKAROWHD_8X,       18.24
01/15/2016 11:20:11,N,LKBRNWD_9Z,       18.24
01/15/2016 11:20:11,N,LKBRNWD_T9,       18.24
01/15/2016 11:20:11,N,LKHB1_G,       18.24
01/15/2016 11:20:11,N,LKHBPMP_8,       18.24
01/15/2016 11:20:11,N,LKHB_1T8,       18.24
01/15/2016 11:20:11,N,LKHB_E8,       18.24
01/15/2016 11:20:11,N,LKHB_W8,       18.24
01/15/2016 11:20:11,N,LKHLS1_8,       18.24
01/15/2016 11:20:11,N,LKHLS2_8,       18.24
01/15/2016 11:20:11,N,LKJN1_8,       18.24
01/15/2016 11:20:11,N,LKJN2_8,       18.24
01/15/2016 11:20:11,N,LKMT2_8W,       18.24
01/15/2016 11:20:11,N,LKMT2_8X,       18.24
01/15/2016 11:20:11,N,LKNRD1,       18.24
01/15/2016 11:20:11,N,LKTEXOMA_8,       18.24
01/15/2016 11:20:11,N,LKTHOMAS_9,       18.24
01/15/2016 11:20:11,N,LKTHOMAS_9Y,       18.24
01/15/2016 11:20:11,N,LKTHOMAS_9Z,       18.24
01/15/2016 11:20:11,N,LKVEW_RC_L_A,       18.24
01/15/2016 11:20:11,N,LKWICHIT1_8,       18.24
01/15/2016 11:20:11,N,LKWICHIT1_9,       18.24
01/15/2016 11:20:11,N,LKWICHIT1_9Z,       18.24
01/15/2016 11:20:11,N,LKW_L_A,       18.24
01/15/2016 11:20:11,N,LK_FORK_KI,       18.24
01/15/2016 11:20:11,N,LK_FORK_KR,       18.24
01/15/2016 11:20:11,N,LK_K,       18.24
01/15/2016 11:20:11,N,LK_KL,       18.24
01/15/2016 11:20:11,N,LK_KV,       18.24
01/15/2016 11:20:11,N,LMESALYN_8,       18.24
01/15/2016 11:20:11,N,LMESA_KE,       18.24
01/15/2016 11:20:11,N,LMESA_KV,       18.24
01/15/2016 11:20:11,N,LMOALT1_8,       18.24
01/15/2016 11:20:11,N,LMOALT1_8S,       18.24
01/15/2016 11:20:11,N,LMOALT1_8T,       18.24
01/15/2016 11:20:11,N,LMOALT1_8U,       18.24
01/15/2016 11:20:11,N,LMOALT1_8V,       18.24
01/15/2016 11:20:11,N,LMOALT2_8,       18.24
01/15/2016 11:20:11,N,LM_138C,       18.24
01/15/2016 11:20:11,N,LM_TR1,       18.24
01/15/2016 11:20:11,N,LNCRK2_5001,       18.24
01/15/2016 11:20:11,N,LNCRK2_871_2,       18.24
01/15/2016 11:20:11,N,LNCRK2_R_A,       18.24
01/15/2016 11:20:11,N,LNCRK2_R_B,       18.24
01/15/2016 11:20:11,N,LNCRK_0031,       18.24
01/15/2016 11:20:11,N,LNCRK_0032,       18.24
01/15/2016 11:20:11,N,LNCRK_0500,       18.24
01/15/2016 11:20:11,N,LNCRK_0600,       18.24
01/15/2016 11:20:11,N,LNCRK_E_1,       18.24
01/15/2016 11:20:11,N,LNCRK_E_2,       18.24
01/15/2016 11:20:11,N,LNCRK_G83,       18.24
01/15/2016 11:20:11,N,LNCRK_V_A,       18.24
01/15/2016 11:20:11,N,LNCST1_8,       18.24
01/15/2016 11:20:11,N,LNCST1_8U,       18.24
01/15/2016 11:20:11,N,LNCST1_8V,       18.24
01/15/2016 11:20:11,N,LNGSW_0130,       18.24
01/15/2016 11:20:11,N,LNGSW_0230,       18.24
01/15/2016 11:20:11,N,LNGSW_0700,       18.24
01/15/2016 11:20:11,N,LNGSW_1000,       18.24
01/15/2016 11:20:11,N,LNGSW_AG1,       18.24
01/15/2016 11:20:11,N,LNGSW_AG2,       18.24
01/15/2016 11:20:11,N,LNGSW_AG3,       18.24
01/15/2016 11:20:11,N,LNGSW_K,       18.24
01/15/2016 11:20:11,N,LNGSW_PAN2,       18.24
01/15/2016 11:20:11,N,LN_2_SRWE,       18.24
01/15/2016 11:20:11,N,LN_BLML,       18.24
01/15/2016 11:20:11,N,LN_BRUNI4,       18.24
01/15/2016 11:20:11,N,LN_BS_TL_1,       18.24
01/15/2016 11:20:11,N,LN_BS_TL_2,       18.24
01/15/2016 11:20:11,N,LN_BWI_BWP,       18.24
01/15/2016 11:20:11,N,LN_CLEARC1,       18.24
01/15/2016 11:20:11,N,LN_CLEARC2,       18.24
01/15/2016 11:20:11,N,LN_DMTSW1,       18.24
01/15/2016 11:20:11,N,LN_DMTSW2,       18.24
01/15/2016 11:20:11,N,LN_EDISON1,       18.24
01/15/2016 11:20:11,N,LN_EDISON2,       18.24
01/15/2016 11:20:11,N,LN_FOXTAIL,       18.24
01/15/2016 11:20:11,N,LN_HOEFSROA,       18.24
01/15/2016 11:20:11,N,LN_LV1ABL,       18.24
01/15/2016 11:20:11,N,LN_REDTAP,       18.24
01/15/2016 11:20:11,N,LN_SR_SOUTH,       18.24
01/15/2016 11:20:11,N,LN_TORTUGA,       18.24
01/15/2016 11:20:11,N,LN_TORTUGA1,       18.24
01/15/2016 11:20:11,N,LOAD,       18.24
01/15/2016 11:20:11,N,LOAD01,       18.24
01/15/2016 11:20:11,N,LOAD1,       18.24
01/15/2016 11:20:11,N,LOAD1_EB,       18.24
01/15/2016 11:20:11,N,LOAD2_EB,       18.24
01/15/2016 11:20:11,N,LOAD6100,       18.24
01/15/2016 11:20:11,N,LOADT1,       18.24
01/15/2016 11:20:11,N,LOADT1_,       18.24
01/15/2016 11:20:11,N,LOADT2_,       18.24
01/15/2016 11:20:11,N,LOADT2_2,       18.24
01/15/2016 11:20:11,N,LOADT_1,       18.24
01/15/2016 11:20:11,N,LOADT_2,       18.24
01/15/2016 11:20:11,N,LOBO_345_1,       18.24
01/15/2016 11:20:11,N,LOBO_B131_EB,       18.24
01/15/2016 11:20:11,N,LOBO_B132_EB,       18.24
01/15/2016 11:20:11,N,LOBO_L801_EB,       18.24
01/15/2016 11:20:11,N,LOCUST69T,       18.24
01/15/2016 11:20:11,N,LOCUST69U,       18.24
01/15/2016 11:20:11,N,LOCUST69V,       18.24
01/15/2016 11:20:11,N,LOCUST69Y,       18.24
01/15/2016 11:20:11,N,LOFTIN,       18.24
01/15/2016 11:20:11,N,LOFTIN01,       18.24
01/15/2016 11:20:11,N,LOFTIN02,       18.24
01/15/2016 11:20:11,N,LOLITA_L_A,       18.24
01/15/2016 11:20:11,N,LOLITA_V_A,       18.24
01/15/2016 11:20:11,N,LOMAALTAY,       18.24
01/15/2016 11:20:11,N,LOMAALTAZ,       18.24
01/15/2016 11:20:11,N,LOMAX___138U,       18.24
01/15/2016 11:20:11,N,LOMAX___138V,       18.24
01/15/2016 11:20:11,N,LOMA_ALT_AG1,       18.24
01/15/2016 11:20:11,N,LOMA_ALT_KY,       18.24
01/15/2016 11:20:11,N,LOMBRY2_8U,       18.24
01/15/2016 11:20:11,N,LOMBRY2_8V,       18.24
01/15/2016 11:20:11,N,LONE,       18.24
01/15/2016 11:20:11,N,LONESTARX,       18.24
01/15/2016 11:20:11,N,LONESTAR_9,       18.24
01/15/2016 11:20:11,N,LONESTAR_9X,       18.24
01/15/2016 11:20:11,N,LONESTAR_9Y,       18.24
01/15/2016 11:20:11,N,LONESTAR_9Z,       18.24
01/15/2016 11:20:11,N,LONETREESUBX,       18.24
01/15/2016 11:20:11,N,LONETREE_BS1,       18.24
01/15/2016 11:20:11,N,LONETREE_LD1,       18.24
01/15/2016 11:20:11,N,LONETREE_LN,       18.24
01/15/2016 11:20:11,N,LONETRS_AG1,       18.24
01/15/2016 11:20:11,N,LONEWOLF_EPS,       18.24
01/15/2016 11:20:11,N,LONEWOL_LINE,       18.24
01/15/2016 11:20:11,N,LONE_STR_L_A,       18.24
01/15/2016 11:20:11,N,LONGLAKE_8,       18.24
01/15/2016 11:20:11,N,LONGLAKE_8X,       18.24
01/15/2016 11:20:11,N,LONGNECK_L_A,       18.24
01/15/2016 11:20:11,N,LONGWRTH_L_A,       18.24
01/15/2016 11:20:11,N,LONHILL_0002,       18.24
01/15/2016 11:20:11,N,LONHILL_0007,       18.24
01/15/2016 11:20:11,N,LONHILL_0010,       18.24
01/15/2016 11:20:11,N,LONHILL_0012,       18.24
01/15/2016 11:20:11,N,LONHILL_2000,       18.24
01/15/2016 11:20:11,N,LONHILL_3346,       18.24
01/15/2016 11:20:11,N,LONHILL_3347,       18.24
01/15/2016 11:20:11,N,LONHILL_3348,       18.24
01/15/2016 11:20:11,N,LONHILL_3350,       18.24
01/15/2016 11:20:11,N,LONHILL_3358,       18.24
01/15/2016 11:20:11,N,LONHILL_3359,       18.24
01/15/2016 11:20:11,N,LONHILL_3362,       18.24
01/15/2016 11:20:11,N,LONHILL_3373,       18.24
01/15/2016 11:20:11,N,LONHILL_3378,       18.24
01/15/2016 11:20:11,N,LONHILL_6730,       18.24
01/15/2016 11:20:11,N,LONHILL_6860,       18.24
01/15/2016 11:20:11,N,LON_HILL1_LN,       18.24
01/15/2016 11:20:11,N,LON_HILL_V_A,       18.24
01/15/2016 11:20:11,N,LON_HILL_V_B,       18.24
01/15/2016 11:20:11,N,LON_HILL_V_C,       18.24
01/15/2016 11:20:11,N,LON_HILL_V_D,       18.24
01/15/2016 11:20:11,N,LON_HILL_V_E,       18.24
01/15/2016 11:20:11,N,LON_HILL_V_F,       18.24
01/15/2016 11:20:11,N,LOOP463SUB8X,       18.24
01/15/2016 11:20:11,N,LOPENO_L_A,       18.24
01/15/2016 11:20:11,N,LORAINE_9,       18.24
01/15/2016 11:20:11,N,LORENA,       18.24
01/15/2016 11:20:11,N,LORENA_9,       18.24
01/15/2016 11:20:11,N,LORENA_9C,       18.24
01/15/2016 11:20:11,N,LORENT_LD01,       18.24
01/15/2016 11:20:11,N,LOSTPINE_K,       18.24
01/15/2016 11:20:11,N,LOSTPINE_KZ,       18.24
01/15/2016 11:20:11,N,LOSTPI_1010,       18.24
01/15/2016 11:20:11,N,LOSTPI_1240,       18.24
01/15/2016 11:20:11,N,LOS_LOSTPGT1,       18.24
01/15/2016 11:20:11,N,LOS_LOSTPGT2,       18.24
01/15/2016 11:20:11,N,LOS_LOSTPST1,       18.24
01/15/2016 11:20:11,N,LOT69_K,       18.24
01/15/2016 11:20:11,N,LOUISESUB9Z,       18.24
01/15/2016 11:20:11,N,LOUISES_AG1,       18.24
01/15/2016 11:20:11,N,LOVNG8,       18.24
